lng,lat
-122.266230123,37.7806334199
-122.266196991,37.7806317103
-122.266163923,37.7806301377
-122.266131223,37.7806285311
-122.266097972,37.7806268615
-122.266065064,37.7806253284
-122.266032573,37.7806238282
-122.265999791,37.7806220545
-122.265967233,37.7806205111
-122.265934311,37.7806189106
-122.265901306,37.7806175133
-122.265868932,37.7806159726
-122.265836529,37.7806143322
-122.265804111,37.7806127599
-122.265771785,37.7806112095
-122.265739518,37.7806096859
-122.265705632,37.7806076791
-122.26567439,37.7806066569
-122.265641711,37.7806050577
-122.265609119,37.7806034517
-122.265576858,37.7806020463
-122.265544646,37.7806005908
-122.265512144,37.7805989794
-122.265479171,37.7805972164
-122.265446197,37.7805953472
-122.265413849,37.780593443
-122.265381645,37.7805913218
-122.265349002,37.7805889602
-122.265316501,37.7805862833
-122.265283846,37.7805834325
-122.265251164,37.7805800568
-122.265218424,37.7805763441
-122.26518557,37.7805723175
-122.265152777,37.7805677583
-122.265120176,37.7805626594
-122.265087216,37.7805572622
-122.265054254,37.7805514421
-122.265021239,37.7805450627
-122.264988682,37.7805382853
-122.264955749,37.7805311343
-122.264922866,37.7805235631
-122.26489038,37.7805155482
-122.264857739,37.7805071681
-122.264825029,37.7804982299
-122.264792919,37.7804889154
-122.264760444,37.7804790112
-122.26472845,37.7804686186
-122.264696529,37.7804578801
-122.264665045,37.7804466632
-122.26463378,37.7804350113
-122.264602574,37.7804228962
-122.264571986,37.780410407
-122.264541497,37.780397434
-122.264511428,37.7803840513
-122.264481688,37.7803702184
-122.264452221,37.7803559298
-122.264423139,37.7803413233
-122.264394366,37.7803262751
-122.264366017,37.7803107109
-122.264337918,37.7802948039
-122.264310346,37.7802784769
-122.264283077,37.7802617764
-122.264256166,37.7802446785
-122.264229576,37.7802274557
-122.264203568,37.7802097028
-122.264177702,37.7801916997
-122.264152224,37.7801734962
-122.264126969,37.7801548127
-122.264102087,37.7801358799
-122.264078067,37.7801166717
-122.264054179,37.7800971997
-122.264030649,37.7800774703
-122.264007706,37.7800573187
-122.263985101,37.7800371583
-122.263962863,37.7800164552
-122.263940824,37.7799958864
-122.263919125,37.7799752056
-122.263897992,37.7799542731
-122.263876758,37.7799335691
-122.263855503,37.779913031
-122.26383459,37.7798921931
-122.263813678,37.7798714984
-122.263793039,37.7798510985
-122.263772283,37.7798307329
-122.263751697,37.7798104251
-122.263731276,37.7797901587
-122.263710753,37.779769934
-122.263690026,37.7797495991
-122.263669307,37.7797292131
-122.263648765,37.779708914
-122.263628186,37.7796885117
-122.263607547,37.779668066
-122.263587122,37.779647618
-122.263566719,37.7796270859
-122.263546421,37.7796066481
-122.263526141,37.7795861445
-122.263505928,37.7795655354
-122.263485901,37.7795449137
-122.26346592,37.7795243235
-122.263446252,37.7795037619
-122.26342648,37.7794829879
-122.263406716,37.7794621944
-122.263387324,37.7794413603
-122.263368254,37.7794203481
-122.263349581,37.7793991366
-122.263331304,37.7793778078
-122.263313288,37.7793564395
-122.26329571,37.7793350154
-122.263278598,37.7793135243
-122.263262011,37.7792919563
-122.263246089,37.7792701692
-122.263230752,37.7792483034
-122.263215952,37.7792263738
-122.263201704,37.7792043332
-122.263187841,37.7791820748
-122.263174747,37.7791598196
-122.263162144,37.779137293
-122.263150191,37.7791148065
-122.26313879,37.7790921454
-122.263128017,37.7790694496
-122.263117918,37.7790466456
-122.263108405,37.7790235266
-122.263099471,37.7790006017
-122.263091146,37.7789780492
-122.263083233,37.7789548718
-122.26307612,37.7789317213
-122.263069491,37.7789083459
-122.26306371,37.7788851091
-122.263058262,37.7788617247
-122.263053544,37.7788382704
-122.263049624,37.77881494
-122.26304631,37.7787915013
-122.263043629,37.7787679833
-122.263041412,37.7787444814
-122.263039717,37.7787209794
-122.263038382,37.7786974994
-122.263037922,37.7786739915
-122.263038269,37.7786505172
-122.263039534,37.778627281
-122.263041476,37.7786035992
-122.263044196,37.7785801012
-122.263047239,37.778556966
-122.263050927,37.7785338525
-122.26305509,37.7785105471
-122.263059385,37.7784878802
-122.263064292,37.7784647254
-122.263069265,37.7784420096
-122.263074508,37.7784193232
-122.263079703,37.778396364
-122.263084926,37.7783738476
-122.263090213,37.7783513368
-122.263095401,37.7783287323
-122.263100684,37.778306637
-122.263105533,37.7782842052
-122.263110206,37.7782618562
-122.263114774,37.778239655
-122.26311918,37.7782172965
-122.263123188,37.7781946335
-122.263127064,37.7781723445
-122.263130902,37.7781499908
-122.263134933,37.7781271127
-122.263138687,37.7781045296
-122.26314218,37.7780817957
-122.263145552,37.7780589613
-122.263149098,37.7780359794
-122.263152526,37.7780130243
-122.263155807,37.7779900553
-122.263159003,37.7779671095
-122.263162066,37.7779442209
-122.263165075,37.7779215008
-122.263168243,37.7778985122
-122.263169919,37.777875631
-122.263173061,37.7778529998
-122.2631755,37.7778302272
-122.26317767,37.7778077885
-122.26317996,37.7777850012
-122.26318221,37.7777603026
-122.263184636,37.7777374917
-122.26318618,37.7777149454
-122.263188803,37.7776943674
-122.26319041,37.7776719597
-122.263192008,37.7776489414
-122.2631936,37.7776260066
-122.263194723,37.7776060617
-122.263195626,37.777585449
-122.263196548,37.7775587102
-122.263197503,37.7775354722
-122.263198423,37.7775136617
-122.26319941,37.7774915717
-122.263200118,37.7774694999
-122.263200794,37.7774479434
-122.263201519,37.7774257157
-122.263201722,37.7774031416
-122.263202629,37.7773826342
-122.263203711,37.7773615731
-122.263204313,37.7773392658
-122.26320499,37.7773193912
-122.263205398,37.777298888
-122.263205916,37.7772780233
-122.263206644,37.7772587725
-122.263207058,37.7772390855
-122.263207393,37.7772212741
-122.263206645,37.7771926825
-122.263206483,37.7771689458
-122.263205874,37.7771437966
-122.26320537,37.7771192503
-122.263204896,37.7770958135
-122.263204559,37.7770739498
-122.263204591,37.7770535433
-122.263204395,37.7770336135
-122.263204363,37.7770151984
-122.26320444,37.7769929055
-122.263204719,37.7769734364
-122.263205028,37.7769546066
-122.263205526,37.7769362041
-122.263206246,37.7769161077
-122.263207261,37.7768953671
-122.263207944,37.7768748566
-122.263207092,37.7768549676
-122.26320185,37.7768341928
-122.263191557,37.7768137477
-122.263179682,37.7767980971
-122.263163639,37.7767842977
-122.263144846,37.7767727714
-122.26312287,37.7767637028
-122.263098125,37.7767567364
-122.263070611,37.7767511635
-122.263048172,37.7767475075
-122.26302415,37.7767442191
-122.262998641,37.7767413376
-122.262971773,37.776738998
-122.262943653,37.7767365325
-122.262913663,37.7767342037
-122.262882642,37.7767320364
-122.262850162,37.7767294903
-122.26281682,37.7767273856
-122.262794019,37.7767256388
-122.2627705,37.7767240018
-122.262746609,37.7767224264
-122.262722453,37.7767208741
-122.26269762,37.7767193188
-122.262672218,37.7767177487
-122.262646384,37.7767161923
-122.262620369,37.7767146563
-122.262593621,37.7767130847
-122.262566717,37.7767115585
-122.262539448,37.7767100497
-122.262512109,37.776708599
-122.26248415,37.7767071263
-122.262456026,37.7767055645
-122.262427717,37.7767041527
-122.262398761,37.7767026795
-122.262370128,37.7767013455
-122.262340941,37.7766998081
-122.262311709,37.7766983593
-122.26228178,37.7766969997
-122.262251727,37.7766956715
-122.262222019,37.7766943579
-122.262191539,37.7766929972
-122.262161094,37.7766915886
-122.262130674,37.7766901989
-122.262099325,37.7766887041
-122.262067839,37.7766872687
-122.262036537,37.7766857755
-122.262004472,37.7766841929
-122.261972322,37.7766826945
-122.261940357,37.7766812863
-122.261907945,37.7766799375
-122.261875552,37.7766784996
-122.261842654,37.7766771104
-122.261809533,37.7766756752
-122.261776175,37.7766741844
-122.261742862,37.7766727447
-122.261709263,37.7766714849
-122.261675469,37.7766702062
-122.261641319,37.7766688962
-122.26160773,37.77666769
-122.261573432,37.7766664414
-122.261539206,37.7766652449
-122.261504727,37.7766640009
-122.261469888,37.7766626931
-122.261434364,37.7766614994
-122.261400411,37.7766602582
-122.261365274,37.7766589041
-122.261330014,37.7766576089
-122.261294613,37.7766562042
-122.26126022,37.7766548722
-122.261224931,37.7766535563
-122.261189666,37.776652095
-122.261154626,37.7766505091
-122.261119308,37.7766489262
-122.261083957,37.7766472647
-122.261048778,37.7766454743
-122.261013165,37.7766436216
-122.260977733,37.7766417345
-122.260942251,37.7766397484
-122.260906823,37.7766376534
-122.260871109,37.7766355599
-122.260836049,37.7766333905
-122.260800716,37.7766312042
-122.260765345,37.7766287265
-122.26072671,37.7766263366
-122.260689848,37.7766238333
-122.260655229,37.776621174
-122.260626194,37.7766192672
-122.260587895,37.7766166673
-122.260553259,37.7766142539
-122.260530762,37.7766127218
-122.260493775,37.7766100795
-122.260454764,37.7766070092
-122.260419458,37.7766039978
-122.260389862,37.7766013578
-122.260355443,37.7765983516
-122.260319377,37.7765952377
-122.260280666,37.7765915408
-122.260243151,37.7765875559
-122.26020653,37.7765836469
-122.260169316,37.7765793953
-122.26013049,37.7765744325
-122.260092268,37.7765692224
-122.260067289,37.7765658357
-122.260022442,37.7765593569
-122.259980313,37.7765527949
-122.259939147,37.7765461766
-122.259911249,37.7765414352
-122.259879749,37.77653567
-122.259844456,37.7765290085
-122.25981448,37.7765230341
-122.259785278,37.7765170694
-122.259750579,37.7765101259
-122.259715724,37.7765030009
-122.259681472,37.7764956159
-122.259649312,37.7764884297
-122.259616525,37.7764812599
-122.25958324,37.7764740559
-122.259550271,37.7764669854
-122.259517603,37.7764600612
-122.259485128,37.7764531447
-122.259452405,37.7764459901
-122.259420151,37.7764389321
-122.259387771,37.7764320538
-122.259355414,37.7764249291
-122.259323138,37.7764175658
-122.259291053,37.7764102824
-122.259259895,37.7764034333
-122.259227355,37.7763958663
-122.259195565,37.7763883305
-122.259163712,37.776380625
-122.259132021,37.7763732301
-122.259100101,37.7763655204
-122.25906839,37.7763577119
-122.259037438,37.7763501487
-122.259006369,37.7763423962
-122.258974861,37.7763343616
-122.258944046,37.7763264751
-122.258913284,37.7763183725
-122.258882804,37.7763102093
-122.258852345,37.7763021156
-122.258821557,37.7762941848
-122.258791305,37.7762857791
-122.258761137,37.7762774952
-122.258730491,37.7762690833
-122.258700242,37.7762605646
-122.258670313,37.7762518611
-122.25863981,37.7762431054
-122.25860959,37.7762346035
-122.258578985,37.7762254608
-122.258548723,37.7762161768
-122.258518602,37.7762068902
-122.258488231,37.7761976086
-122.258457482,37.7761877537
-122.258427022,37.7761778437
-122.258396371,37.7761676941
-122.258365493,37.7761573484
-122.258334748,37.776146916
-122.258304802,37.7761364535
-122.258273509,37.7761253457
-122.25824348,37.7761141805
-122.258212723,37.7761030861
-122.258182177,37.776091672
-122.258152471,37.7760802326
-122.258122013,37.7760686269
-122.258093001,37.776057056
-122.258064114,37.7760451967
-122.258034497,37.7760327438
-122.258005548,37.7760205767
-122.257976428,37.776008216
-122.257947155,37.7759958362
-122.257918127,37.7759832629
-122.257889104,37.7759704505
-122.257860189,37.7759575855
-122.25783108,37.7759449569
-122.257802353,37.7759322371
-122.257773927,37.7759193899
-122.257745741,37.7759067161
-122.257716827,37.7758941396
-122.257689116,37.775881782
-122.257659728,37.7758683999
-122.257630792,37.7758553265
-122.257604184,37.775843414
-122.257574349,37.7758294095
-122.257545057,37.7758155113
-122.25751435,37.7758015735
-122.25748697,37.7757888828
-122.257458844,37.7757759884
-122.257430939,37.775763367
-122.257403071,37.7757504768
-122.257375874,37.7757378363
-122.257348891,37.7757253435
-122.274682329,37.7798658511
-122.274705097,37.779861143
-122.274726736,37.7798545888
-122.274747628,37.7798460742
-122.27476741,37.7798337908
-122.274786077,37.7798184977
-122.27480128,37.7798030551
-122.274814767,37.7797849378
-122.274826794,37.7797648466
-122.274836439,37.779742825
-122.274841889,37.7797252891
-122.27484533,37.7797062578
-122.274847447,37.7796866441
-122.274847273,37.7796659492
-122.274845652,37.7796450835
-122.274842447,37.7796239011
-122.274838429,37.7796018277
-122.274833688,37.7795785571
-122.274828544,37.7795546227
-122.274823068,37.7795299975
-122.274817629,37.7795046443
-122.274812195,37.779478907
-122.274806944,37.7794525154
-122.274802935,37.7794344729
-122.274799052,37.7794163926
-122.274795265,37.7793979429
-122.274792117,37.7793792542
-122.274788743,37.7793604684
-122.274785235,37.7793415195
-122.274781789,37.779322312
-122.27477835,37.7793024663
-122.274774898,37.7792832861
-122.27477146,37.7792633508
-122.274767982,37.7792432639
-122.27476456,37.7792229575
-122.274761128,37.7792024161
-122.274757757,37.7791818134
-122.274754512,37.7791610361
-122.274751288,37.7791401561
-122.274748096,37.779119243
-122.274745087,37.7790981014
-122.274742151,37.7790770027
-122.274739305,37.7790562758
-122.274736559,37.7790351307
-122.274733936,37.7790143391
-122.274731329,37.7789935786
-122.27472894,37.778972699
-122.274726543,37.778951874
-122.274724157,37.7789312196
-122.274721665,37.7789105107
-122.274719131,37.7788902129
-122.274716591,37.7788698292
-122.274714546,37.7788498793
-122.274711664,37.7788292889
-122.274709034,37.7788095209
-122.274706428,37.7787898984
-122.274703814,37.778770014
-122.274701234,37.7787503073
-122.274698527,37.7787306159
-122.274695724,37.7787110309
-122.274693001,37.7786918762
-122.274690451,37.7786728887
-122.274687992,37.7786535513
-122.274685593,37.7786344809
-122.274683312,37.7786160702
-122.274681308,37.7785977545
-122.274679296,37.7785793204
-122.27467735,37.7785612975
-122.27467536,37.7785427187
-122.274673485,37.7785247345
-122.274671789,37.7785065333
-122.274670076,37.7784884816
-122.274667704,37.7784617107
-122.274665288,37.7784348024
-122.27466314,37.7784086851
-122.274661086,37.7783826714
-122.274658859,37.7783569322
-122.274656752,37.778331673
-122.274654784,37.778306912
-122.274652469,37.7782827446
-122.27465019,37.7782587092
-122.274648103,37.7782356187
-122.274646042,37.7782128054
-122.274644003,37.7781905435
-122.274642084,37.7781684189
-122.274639926,37.7781465429
-122.274637342,37.7781247305
-122.274635458,37.7781036313
-122.274633223,37.7780828005
-122.274630831,37.7780626626
-122.274628557,37.7780419193
-122.274626143,37.7780220481
-122.274623784,37.7780017718
-122.274621326,37.7779817384
-122.274618768,37.7779616973
-122.274616062,37.7779412471
-122.274613893,37.7779205522
-122.274610558,37.7779002805
-122.274607945,37.7778804361
-122.274605708,37.777861726
-122.274603172,37.7778436474
-122.274600322,37.7778218608
-122.274599639,37.7778014211
-122.274595303,37.7777828404
-122.274593413,37.7777618024
-122.274590497,37.7777432347
-122.274588352,37.7777233547
-122.274586132,37.7777042781
-122.274583996,37.7776856324
-122.274581972,37.7776671084
-122.274580012,37.7776480118
-122.274577915,37.7776298677
-122.27457602,37.777611191
-122.274574092,37.7775925279
-122.274572368,37.7775739347
-122.274570211,37.7775533272
-122.274568067,37.777532901
-122.274565975,37.7775128815
-122.274563739,37.7774902412
-122.274561913,37.7774701575
-122.274559642,37.777448554
-122.274557153,37.7774251344
-122.274555113,37.7774070283
-122.274553015,37.7773882257
-122.274550883,37.7773687867
-122.274548532,37.7773488901
-122.274546217,37.7773282095
-122.274543827,37.7773069659
-122.274541353,37.7772851911
-122.274538889,37.7772629313
-122.274536301,37.7772402207
-122.274533851,37.7772167662
-122.274531106,37.7771932025
-122.274528365,37.7771690027
-122.274525707,37.7771444091
-122.274523029,37.7771192899
-122.274520256,37.7770940406
-122.274517593,37.777068505
-122.27451485,37.7770426056
-122.274511809,37.7770165289
-122.274508326,37.7769904446
-122.274504611,37.7769641436
-122.274500747,37.7769381284
-122.274496596,37.7769125026
-122.274492142,37.7768867457
-122.274487493,37.7768615836
-122.274482432,37.7768359958
-122.274477247,37.7768104652
-122.274471737,37.7767846949
